Datetime,T_out,WindD,Rain,SetTemp,MeanT,Spa,MeanRH,MeanC,magI,WindDs,WindDc,Win_AFT,Win_AFB,Win_ARoof,Win_Akip,Win_BFT,Win_BFB,Win_Broof,Win_BKip,Vfloor_A,Vfloor_B,dayE,dayW,hourS,hourC,group,WindDC_E,WindDC_P,WindDC_W
2020-04-11 08:00:00,8.752,270.324465073055,0.0,18.8,17.3201,2.878,56.56100000000001,519.554233615789,0.891321052704856,-0.9999839653499081,-0.0056629535645593,2.4071781459368924,0.0,5.1690957690672965,10.653354778155801,2.765512728972552,0.0,5.683818892260984,10.74541430664005,6735.43,5563.375,44.75,58.75,0.8660254037844392,-0.5,5.0,0,0,1
2020-04-11 08:10:00,8.996,296.63399528093095,0.0,18.8,17.4786974673464,3.398,55.01,512.4911523561441,1.01004443331002,-0.893888410753338,0.44828953715302206,2.6864409559375426,0.0,5.862714252133465,14.103580949723208,2.765512728972552,0.0,5.683818892260984,13.920102747439723,6786.753000000001,5517.259,44.7569444444444,58.7569444444444,0.8660254037844392,-0.5,5.0,0,0,1
2020-04-11 08:20:00,9.067,308.0806461157747,0.0,18.8,17.0375232444567,3.7030000000000003,53.861999999999995,502.180454563225,1.07980117480427,-0.78714340499512,0.61677002194715,3.3319638130331017,0.0,6.158118310962828,16.948864552430884,2.9527799984998935,0.0,6.3728978679231885,16.747761223721337,6785.859,5381.182,44.7638888888889,58.7638888888889,0.8660254037844392,-0.5,5.0,0,0,1
2020-04-11 08:30:00,9.315,45.453709165270254,0.0,18.8,16.8484036306164,3.3169999999999997,54.163999999999994,506.765038966502,0.766079288739779,0.712683932574537,0.7014852901166869,3.3319638130331017,0.0,6.158118310962828,13.334607372214094,3.048710839329415,0.0,6.067801294570542,13.05354985689746,6816.076,5499.552,44.7708333333333,58.7708333333333,0.8660254037844392,-0.5,5.0,1,0,0
2020-04-11 08:40:00,9.488999999999999,358.0798975957268,0.0,18.8,16.9515,3.037,53.46,495.77088059480997,0.5866578949374269,-0.0335058365893356,-0.9994385218283559,3.3319638130331017,0.0,6.158118310962828,16.186839040274155,2.769213302434857,0.0,6.160071987124293,15.956359257149645,6705.0109999999995,5455.439,44.77777777777779,58.77777777777779,0.8660254037844392,-0.5,5.0,0,1,0
2020-04-11 08:50:00,9.767999999999999,353.993605970781,0.0,18.8,17.3511,3.221,52.0195,467.88453873965994,1.35100283788205,-0.10463944813958301,-0.9945102241269541,3.3319638130331017,0.0,6.838567561251375,18.44372770396047,3.507715365764872,0.0,6.650673584531512,18.72757510905419,6766.196999999999,5462.026999999999,44.78472222222221,58.78472222222221,0.8660254037844392,-0.5,5.0,0,1,0
2020-04-11 09:00:00,10.638,328.99120356693584,0.0,18.8,17.3622,3.1919999999999904,50.4725,456.02338130232806,1.7281370692644298,-0.515169666923351,-0.8570882184945041,3.3319638130331017,0.0,7.128035852692859,17.68158190327815,3.690265911583573,0.0,6.650673584531512,17.567486262999736,6684.606,5476.701999999999,44.7916666666667,58.7916666666667,0.707106781186548,-0.707106781186547,5.0,0,0,1
2020-04-11 09:10:00,11.005,5.315806796286267,0.0,18.8,17.2993,3.799,49.138999999999996,488.70024854554003,2.24351317137102,0.0926452850942974,-0.9956991770358141,3.8891775565703393,0.0,7.322942420002498,21.57993301886621,3.9618110150700234,0.0,7.22998940938657,21.593507065928286,6643.799,5541.314,44.7986111111111,58.7986111111111,0.707106781186548,-0.707106781186547,5.0,0,1,0
2020-04-11 09:20:00,11.216,354.932566747562,0.0,18.8,17.2686,3.955,48.458999999999996,460.204411067193,2.22056422874974,-0.0883281358119671,-0.9960914317591449,4.255702451540585,0.0,7.904867724413469,21.765773247222388,4.586534336738399,0.0,7.613134278701111,21.710313518052928,6831.776,5644.673000000001,44.8055555555556,58.8055555555556,0.707106781186548,-0.707106781186547,5.0,0,1,0
2020-04-11 09:30:00,11.401,342.92006646607325,0.0,18.8,17.44045,3.806,48.549,453.11377195591797,2.7389651923080702,-0.29370556373497997,-0.955895936716501,3.9822778587172096,0.0,7.1338114062226134,18.40676098829231,3.681214208439767,0.0,7.318528538696722,18.40676098829231,6759.927,5570.092,44.8125,58.8125,0.707106781186548,-0.707106781186547,5.0,0,1,0
2020-04-11 09:40:00,11.615,345.2670156230018,0.0,18.8,17.60245,3.6470000000000096,47.958999999999996,467.961965915996,2.77433538478169,-0.254314744989043,-0.967121507609648,3.335618011147612,0.0,6.45640807903671,14.921097727684641,3.681214208439767,0.0,6.625450896380742,14.921097727684641,6765.558000000001,5596.329000000001,44.8194444444444,58.8194444444444,0.707106781186548,-0.707106781186547,5.0,0,1,0
2020-04-11 09:50:00,11.283,348.4475769204924,0.0,18.8,17.5755,3.3089999999999997,47.603,493.962418164972,2.8517845337066903,-0.200264438185049,-0.9797418817211129,3.335618011147612,0.0,6.651643496091404,18.508295402736355,3.681214208439767,0.0,6.625450896380742,18.508295402736355,6788.568,5637.004,44.8263888888889,58.8263888888889,0.707106781186548,-0.707106781186547,5.0,0,1,0
2020-04-11 10:00:00,10.853,344.76696715695147,0.0,18.8,17.4978,3.4069999999999903,48.0245,493.11070408194,3.0832184073613798,-0.26274549780218803,-0.964865173682147,3.6087193053167135,0.0,7.13573646867068,20.434161470673025,3.681214208439767,0.0,6.722796015808975,20.434161470673025,6682.081999999999,5533.206999999999,44.8333333333333,58.8333333333333,0.5,-0.8660254037844379,5.0,0,1,0
2020-04-11 10:10:00,9.888,336.7866816329249,0.0,18.8,17.29535,3.534,49.333999999999996,484.68822815098,2.9536611003753,-0.394155551364254,-0.919043742881013,4.237904932589723,0.0,7.13573646867068,20.648179331216557,3.681214208439767,0.0,7.5921278309013305,20.648179331216557,6773.064,5582.7880000000005,44.84027777777779,58.84027777777779,0.5,-0.8660254037844379,5.0,0,1,0
2020-04-11 10:20:00,9.103,323.4953115383106,0.0,18.8,17.32635,3.6059999999999905,50.078,472.54821932517194,2.9948501843541497,-0.594888563637875,-0.803808184116625,4.237904932589723,0.0,7.13573646867068,18.98912721813832,3.681214208439767,0.0,7.5921278309013305,18.98912721813832,6740.19,5558.999,44.84722222222221,58.84722222222221,0.5,-0.8660254037844379,5.0,0,0,1
2020-04-11 10:30:00,9.006,340.9861087964917,0.0,18.8,17.31865,3.612,50.966,471.456536115341,2.9339454335988804,-0.32579738325375607,-0.9454396147110641,4.237904932589723,0.0,7.13573646867068,20.529923024343116,3.681214208439767,0.0,7.5921278309013305,20.529923024343116,6811.255999999999,5546.101,44.8541666666667,58.8541666666667,0.5,-0.8660254037844379,5.0,0,1,0
2020-04-11 10:40:00,9.137,330.9091919491693,0.0,18.8,17.33005,3.701,50.8455,469.615879811916,2.70651900861329,-0.48619519508202597,-0.873850234467641,4.237904932589723,0.0,7.13573646867068,22.17540309236751,4.046467608113673,0.0,7.5921278309013305,22.17540309236751,6692.66,5512.897,44.8611111111111,58.8611111111111,0.5,-0.8660254037844379,5.0,0,1,0
2020-04-11 10:50:00,9.192,345.869840605187,0.0,18.8,17.4322033851878,3.5049322962446405,50.993,457.57283415024597,3.00495241402982,-0.24412549996143804,-0.969743646676057,4.237904932589723,0.0,7.523324612352912,22.235547501188716,4.586534336738399,0.0,7.5921278309013305,22.235547501188716,6736.411999999999,5636.723000000001,44.8680555555556,58.8680555555556,0.5,-0.8660254037844379,5.0,0,1,0
